,Day Ahead Auction
3471,12.406
3472,12.408
3473,15.168999999999999
3474,16.631999999999998
3475,19.277
3476,21.012999999999998
3477,21.195
3478,19.226
3479,16.517
3480,13.238999999999997
3481,8.268
3482,8.219
3483,7.701999999999999
3484,8.473
3485,8.48
3486,7.7090000000000005
3487,7.7040000000000015
3488,5.185
3489,0.737
3490,0.196
3491,0.007000000000000001
3492,0.0
3493,-0.008
3494,-0.44
3495,-0.136
3496,0.001
3497,0.9289999999999999
3498,11.327
3499,15.412
3500,16.809
3501,16.226
3502,15.916999999999998
3503,11.081999999999999
3504,7.715000000000001
3505,5.699
3506,5.006
3507,5.002
3508,7.643000000000002
3509,9.090000000000002
3510,11.228
3511,13.858999999999998
3512,7.643999999999999
3513,4.431
3514,0.301
3515,0.005999999999999999
3516,0.0029999999999999996
3517,-0.01
3518,-1.08
3519,-0.736
3520,-0.004
3521,0.01
3522,0.711
3523,5.165
3524,7.5969999999999995
3525,7.712000000000001
3526,7.596
3527,7.648999999999999
3528,0.9789999999999999
3529,0.8109999999999999
3530,0.378
3531,0.27299999999999996
3532,0.299
3533,0.19299999999999998
3534,0.297
3535,0.196
3536,0.05899999999999999
3537,0.002
3538,-0.005
3539,-0.028000000000000004
3540,-0.136
3541,-1.385
3542,-1.001
3543,-0.315
3544,-0.0029999999999999996
3545,1.256
3546,7.944
3547,13.546
3548,15.833000000000002
3549,16.437
3550,17.0
3551,15.808000000000003
3552,16.211000000000002
3553,14.127999999999998
3554,14.079
3555,13.837
3556,14.004
3557,14.132
3558,13.38
3559,13.837
3560,14.015
3561,14.008000000000001
3562,14.000000000000002
3563,14.506
3564,14.099999999999998
3565,13.349
3566,12.378
3567,12.159
3568,12.0
3569,15.0
3570,17.956
3571,20.138
3572,21.494
3573,22.497
3574,22.5
3575,21.496000000000002
3576,20.39
3577,19.472
3578,19.265
3579,18.45
3580,18.292
3581,19.573999999999998
3582,23.067999999999998
3583,25.795
3584,26.027
3585,23.291999999999998
3586,23.0
3587,22.977
3588,21.5
3589,20.75
3590,20.128
3591,20.229
3592,21.09
3593,22.569999999999997
3594,24.136000000000003
3595,29.114
3596,29.5
3597,26.645999999999997
3598,24.368000000000002
3599,22.75
3600,20.091
3601,18.3
3602,17.962
3603,17.702
3604,18.001
3605,19.599
3606,22.868
3607,24.777
3608,24.314
3609,22.590000000000003
3610,20.063
3611,19.391
3612,19.227
3613,18.407
3614,18.253999999999998
3615,18.208000000000002
3616,18.238
3617,20.0
3618,23.497
3619,25.502000000000002
3620,25.867
3621,24.750999999999998
3622,24.001
3623,22.798
3624,22.0
3625,20.745
3626,19.909000000000002
3627,18.253
3628,18.228
3629,19.895
3630,23.0
3631,24.968
3632,24.636000000000003
3633,22.881999999999998
3634,21.180000000000003
3635,20.66
3636,18.977000000000004
3637,18.486000000000004
3638,18.486000000000004
3639,18.004
3640,18.159999999999997
3641,19.971
3642,22.991999999999997
3643,25.197999999999997
3644,25.771
3645,26.26
3646,25.0
3647,23.033
3648,19.1
3649,17.504
3650,16.933
3651,16.196
3652,16.505
3653,17.169999999999998
3654,20.965
3655,22.31
3656,21.813
3657,19.026
3658,17.381
3659,16.75
3660,16.250999999999998
3661,15.280000000000001
3662,15.040000000000001
3663,15.480000000000002
3664,16.486
3665,17.474
3666,21.805000000000003
3667,23.064999999999998
3668,23.897
3669,22.894000000000002
3670,22.978
3671,20.987000000000002
3672,17.761000000000003
3673,16.313
3674,15.741
3675,15.962000000000002
3676,16.169999999999998
3677,16.994
3678,20.983
3679,22.511
3680,21.718
3681,19.712000000000003
3682,17.997
3683,16.185
3684,16.166999999999998
3685,15.023
3686,15.196000000000002
3687,15.514
3688,16.309
3689,19.541
3690,21.631
3691,22.5
3692,22.183
3693,21.286
3694,21.196
3695,18.316
3696,17.581
3697,16.797
3698,16.692
3699,15.705000000000002
3700,15.55
3701,15.600999999999999
3702,15.98
3703,16.986
3704,18.0
3705,17.849999999999998
3706,16.333000000000002
3707,13.998
3708,13.513999999999998
3709,11.428
3710,9.486
3711,11.899
3712,14.142
3713,15.891999999999998
3714,17.983
3715,19.903000000000002
3716,20.924
3717,19.898
3718,19.906000000000002
3719,17.936000000000003
3720,16.552
3721,15.722999999999999
3722,14.956999999999997
3723,13.688
3724,13.604
3725,12.803999999999998
3726,12.727
3727,13.365000000000002
3728,13.628000000000002
3729,14.265
3730,14.136000000000001
3731,14.362
3732,13.25
3733,9.036
3734,9.831000000000001
3735,12.195
3736,13.203000000000001
3737,15.002
3738,16.303
3739,16.88
3740,16.944
3741,16.636
3742,16.922
3743,13.774000000000001
3744,10.34
3745,9.086
3746,8.206999999999999
3747,8.802
3748,8.505
3749,8.808
3750,9.006
3751,9.422
3752,8.405
3753,5.705
3754,3.0
3755,1.106
3756,0.01
3757,-0.008
3758,-0.05899999999999999
3759,-0.001
3760,0.081
3761,8.206000000000001
3762,16.955000000000002
3763,20.0
3764,21.497
3765,21.403999999999996
3766,21.741999999999997
3767,18.97
3768,16.372
3769,15.434000000000001
3770,15.061000000000002
3771,14.572
3772,14.687999999999999
3773,15.433000000000002
3774,17.57
3775,21.693
3776,22.012
3777,21.099
3778,19.1
3779,17.332
3780,16.869999999999997
3781,16.869999999999997
3782,16.552
3783,16.387
3784,16.407
3785,17.31
3786,20.0
3787,21.804
3788,22.746
3789,22.881
3790,22.026
3791,21.096999999999998
3792,18.505000000000003
3793,16.895
3794,16.509999999999998
3795,16.296000000000003
3796,16.491999999999997
3797,17.5
3798,19.741999999999997
3799,21.393
3800,21.500999999999998
3801,20.529
3802,19.1
3803,18.358
3804,18.058000000000003
3805,17.443
3806,17.643
3807,17.899
3808,18.173000000000002
3809,19.966
3810,20.968999999999998
3811,22.72
3812,21.236
3813,21.198
3814,21.099999999999998
3815,17.608999999999998
3816,18.901
3817,17.063
3818,16.5
3819,16.481
3820,16.485
3821,17.454
3822,20.575
3823,21.506
3824,22.191999999999997
3825,21.421
3826,20.513
3827,18.943
3828,18.318
3829,16.963
3830,16.116
3831,15.403999999999998
3832,15.331
3833,16.676
3834,17.773
3835,19.197
3836,20.227999999999998
3837,21.024
3838,20.909
3839,19.207
3840,19.658
3841,17.0
3842,16.424
3843,16.381
3844,16.384
3845,17.913999999999998
3846,20.790999999999997
3847,21.375999999999998
3848,21.284
3849,19.494
3850,17.516000000000002
3851,16.416999999999998
3852,15.777000000000003
3853,15.906999999999998
3854,15.161000000000001
3855,15.583000000000002
3856,16.28
3857,18.578
3858,20.244
3859,21.851
3860,22.046000000000003
3861,21.69
3862,21.548
3863,20.507
3864,20.271
3865,18.601
3866,17.339
3867,16.567999999999998
3868,15.856
3869,15.546000000000001
3870,15.784
3871,15.142
3872,14.899999999999999
3873,11.105
3874,8.029
3875,7.228
3876,6.262
3877,4.8149999999999995
3878,0.42300000000000004
3879,3.753
3880,6.149
3881,7.6049999999999995
3882,15.536000000000003
3883,19.639
3884,20.933
3885,21.105999999999998
3886,20.791999999999998
3887,19.900000000000002
3888,19.5
3889,16.445
3890,15.418000000000001
3891,14.576
3892,14.527999999999999
3893,13.188999999999998
3894,12.032
3895,11.701
3896,10.302999999999999
3897,8.083
3898,7.437
3899,4.889
3900,1.991
3901,0.48200000000000004
3902,0.008
3903,0.9949999999999999
3904,4.478999999999999
3905,8.533
3906,15.994999999999997
3907,18.531
3908,20.598
3909,21.098
3910,21.0
3911,18.883000000000003
3912,17.397
3913,16.267
3914,15.511000000000003
3915,14.991999999999999
3916,14.692
3917,15.847
3918,20.003
3919,21.119
3920,21.212
3921,17.922
3922,16.57
3923,14.716999999999999
3924,13.96
3925,10.606
3926,8.759
3927,8.523
3928,10.626000000000001
3929,14.292
3930,16.035
3931,20.746000000000002
3932,22.490000000000002
3933,22.597
3934,22.347
3935,20.124
3936,17.444
3937,16.272000000000002
3938,16.169
3939,15.758000000000003
3940,16.290000000000003
3941,17.1
3942,21.522
3943,22.788
3944,21.195
3945,18.156999999999996
3946,16.404
3947,16.409000000000002
3948,16.284000000000002
3949,15.750999999999998
3950,15.174000000000001
3951,16.395
3952,17.397
3953,20.274
3954,23.097
3955,28.89
3956,29.568
3957,24.815
3958,23.49
3959,21.311000000000003
3960,19.796
3961,18.35
3962,17.767
3963,17.302
3964,17.318
3965,18.223
3966,21.961000000000002
3967,24.694999999999997
3968,25.278
3969,21.358
3970,19.578
3971,17.537
3972,17.076
3973,17.22
3974,16.861
3975,17.024
3976,18.306
3977,22.075999999999997
3978,25.91
3979,30.576999999999998
3980,30.748000000000005
3981,26.397000000000006
3982,24.769
3983,22.264
3984,23.264
3985,22.154
3986,21.334
3987,21.363
3988,20.646
3989,20.709
3990,22.735
3991,25.496000000000002
3992,24.5
3993,22.181
3994,18.572999999999997
3995,16.348
3996,15.296000000000001
3997,11.689
3998,10.0
3999,9.856000000000002
4000,11.663
4001,16.521
4002,22.27
4003,25.856
4004,26.518000000000004
4005,27.047000000000004
4006,26.224999999999998
4007,22.490000000000002
4008,29.621
4009,25.069999999999997
4010,22.509
4011,21.14
4012,20.686
4013,23.991
4014,29.233999999999998
4015,32.330999999999996
4016,32.57
4017,29.907
4018,25.043
4019,19.490000000000002
4020,18.655
4021,18.067
4022,17.412
4023,18.047
4024,18.834
4025,25.446
4026,30.398999999999997
4027,32.756
4028,35.539
4029,31.906000000000002
4030,28.402999999999995
4031,25.979000000000003
4032,25.505
4033,20.786
4034,18.437
4035,18.064
4036,17.222
4037,17.899
4038,18.993000000000002
4039,19.015
4040,18.816
4041,18.506
4042,15.744
4043,14.225999999999999
4044,10.652
4045,7.728
4046,7.6659999999999995
4047,7.8290000000000015
4048,14.940000000000001
4049,18.994
4050,26.461000000000002
4051,32.800999999999995
4052,33.047000000000004
4053,31.921
4054,28.508
4055,25.188
4056,20.707
4057,19.0
4058,16.552
4059,13.98
4060,12.06
4061,11.095999999999998
4062,11.254999999999999
4063,9.857
4064,9.053
4065,9.428
4066,9.415000000000001
4067,9.520000000000001
4068,8.254999999999999
4069,7.5
4070,6.009
4071,8.072
4072,9.338
4073,15.735
4074,21.962
4075,25.869999999999997
4076,28.269
4077,29.429
4078,30.692999999999998
4079,28.110000000000003
4080,24.022
4081,22.038999999999998
4082,21.89
4083,22.009999999999998
4084,21.32
4085,26.327
4086,30.166999999999998
4087,37.013999999999996
4088,50.0
4089,34.827999999999996
4090,31.028
4091,30.597
4092,26.354
4093,21.387
4094,19.309
4095,18.358
4096,18.044
4097,19.82
4098,20.923
4099,29.119
4100,31.631999999999998
4101,31.631999999999998
4102,28.870999999999995
4103,25.001
4104,26.491000000000003
4105,24.242
4106,23.291
4107,21.994999999999997
4108,21.717
4109,22.891000000000002
4110,29.761000000000003
4111,33.89
4112,33.202
4113,27.944999999999997
4114,23.703
4115,22.521
4116,21.986
4117,21.261000000000003
4118,21.081
4119,23.074
4120,23.993000000000002
4121,30.448000000000004
4122,37.393
4123,45.025
4124,45.804
4125,41.035000000000004
4126,37.325
4127,32.550999999999995
4128,27.244999999999997
4129,26.849
4130,26.889999999999997
4131,24.85
4132,25.502000000000002
4133,28.429000000000006
4134,34.849000000000004
4135,42.995
4136,38.788
4137,33.979000000000006
4138,30.149000000000004
4139,29.243999999999996
4140,26.889999999999997
4141,24.97
4142,24.446
4143,25.812
4144,28.410000000000004
4145,33.147000000000006
4146,39.836
4147,49.104000000000006
4148,46.291000000000004
4149,39.93
4150,37.455
4151,29.957999999999995
4152,28.858999999999995
4153,25.791000000000004
4154,25.011
4155,24.581999999999997
4156,25.508000000000003
4157,27.968
4158,33.61
4159,36.335
4160,35.039
4161,31.623
4162,27.782999999999998
4163,24.634
4164,24.07
4165,22.791999999999998
4166,22.8
4167,24.869999999999997
4168,26.306
4169,33.396
4170,36.743
4171,42.906
4172,41.399
4173,35.894999999999996
4174,29.236
4175,21.037
4176,22.484
4177,21.169
4178,20.421
4179,21.893
4180,22.322999999999997
4181,23.16
4182,30.285
4183,33.517
4184,34.574
4185,32.998
4186,30.402999999999995
4187,26.380000000000003
4188,24.401
4189,24.072
4190,21.481
4191,24.318
4192,24.547
4193,29.641000000000002
4194,32.2
4195,32.994
4196,33.52
4197,33.092
4198,32.0
4199,26.447000000000003
4200,26.064999999999998
4201,23.69
4202,21.491
4203,21.708000000000002
4204,20.374
4205,20.906
4206,22.673
4207,26.108999999999998
4208,26.903
4209,22.826
4210,18.572999999999997
4211,18.496000000000002
4212,19.765
4213,18.043
4214,16.406000000000002
4215,18.494
4216,22.066
4217,26.906999999999996
4218,27.156999999999996
4219,31.410000000000004
4220,32.717
4221,32.268
4222,32.402
4223,29.494
4224,28.891
4225,26.133
4226,21.790000000000003
4227,20.662
4228,19.678
4229,18.025
4230,17.444
4231,16.767
4232,15.509
4233,11.214
4234,10.136000000000001
4235,9.5
4236,8.302
4237,7.981999999999998
4238,7.981999999999998
4239,11.245000000000001
4240,17.623
4241,21.831
4242,28.902
4243,32.479
4244,33.338
4245,33.419
4246,33.571
4247,31.587
4248,29.561999999999998
4249,26.369999999999997
4250,25.806999999999995
4251,25.613999999999997
4252,25.455
4253,26.887
4254,33.091
4255,35.794
4256,37.107
4257,34.838
4258,33.254
4259,29.349999999999998
4260,26.8
4261,25.091
4262,25.186999999999998
4263,25.991000000000003
4264,28.857
4265,34.09100000000001
4266,37.858999999999995
4267,44.35
4268,39.037
4269,37.564
4270,37.217
4271,34.781
4272,26.605
4273,27.247000000000003
4274,25.490999999999996
4275,25.630999999999997
4276,26.766000000000002
4277,28.241000000000007
4278,35.910000000000004
4279,38.188
4280,40.093
4281,37.262
4282,31.399
4283,27.009
4284,25.041000000000004
4285,25.97
4286,25.243
4287,29.9
4288,32.402
4289,36.882999999999996
4290,43.498999999999995
4291,47.089999999999996
4292,45.314
4293,41.092
4294,39.638
4295,33.723000000000006
4296,27.506000000000004
4297,26.127
4298,24.647
4299,23.799999999999997
4300,24.327
4301,25.402
4302,31.545999999999996
4303,35.085
4304,38.695
4305,36.541000000000004
4306,32.964
4307,32.092999999999996
4308,30.391000000000002
4309,29.14
4310,29.455000000000002
4311,30.085
4312,30.891000000000002
4313,34.107
4314,36.886
4315,39.089999999999996
4316,39.0
4317,36.69
4318,35.276999999999994
4319,27.558
4320,28.504
4321,27.258
4322,27.472
4323,27.800000000000004
4324,26.762999999999998
4325,27.786
4326,33.977
4327,36.989
4328,37.963
4329,34.175
4330,29.902
4331,27.401999999999997
4332,27.632
4333,26.897000000000006
4334,27.807
4335,28.579000000000004
4336,32.409
4337,37.244
4338,40.941
4339,47.9
4340,45.0
4341,39.421
4342,35.517
4343,25.807999999999996
4344,26.871000000000002
4345,26.586000000000006
4346,26.801
4347,26.612000000000002
4348,26.538
4349,28.213
4350,35.519
4351,37.885000000000005
4352,38.519
4353,37.8
4354,36.006
4355,35.477
4356,32.562999999999995
4357,30.072000000000003
4358,26.668000000000003
4359,26.106
4360,22.069
4361,25.995
4362,28.907
4363,32.93899999999999
4364,35.955999999999996
4365,35.691
4366,38.5
4367,36.230000000000004
4368,28.572000000000003
4369,25.5
4370,23.72
4371,23.071
4372,22.231
4373,21.42
4374,23.384
4375,24.456
4376,20.86
4377,15.408000000000003
4378,12.5
4379,11.385
4380,8.937000000000001
4381,7.632999999999999
4382,8.934000000000001
4383,8.917
4384,13.111
4385,24.03
4386,28.502999999999997
4387,35.0
4388,36.285000000000004
4389,35.996
4390,35.343999999999994
4391,30.217
4392,27.008
4393,23.794999999999998
4394,19.908
4395,19.56
4396,18.56
4397,18.271
4398,17.671
4399,19.231
4400,18.506999999999998
4401,17.026
4402,12.819999999999999
4403,10.743
4404,9.309999999999999
4405,6.855
4406,6.581999999999999
4407,7.446
4408,12.379999999999999
4409,17.599
4410,27.276999999999994
4411,32.7
4412,34.01
4413,34.843
4414,34.845
4415,33.306000000000004
4416,31.965
4417,27.782999999999998
4418,26.516000000000002
4419,25.435000000000002
4420,25.802999999999997
4421,30.244
4422,36.187999999999995
4423,37.6
4424,38.517
4425,36.6
4426,29.17
4427,22.130000000000003
4428,18.180000000000003
4429,18.436000000000003
4430,17.235
4431,17.119
4432,18.264
4433,21.11
4434,32.999
4435,37.962
4436,39.872
4437,38.552
4438,39.692
4439,37.964
4440,35.996
4441,31.924000000000003
4442,30.933
4443,30.107999999999997
4444,29.991
4445,32.482
4446,38.047000000000004
4447,41.25899999999999
4448,40.961000000000006
4449,33.867999999999995
4450,28.372000000000003
4451,28.660000000000004
4452,24.395
4453,22.794
4454,21.095
4455,21.306
4456,23.78
4457,30.113999999999997
4458,33.625
4459,36.398
4460,37.0
4461,37.03999999999999
4462,37.829
4463,36.11600000000001
4464,35.138999999999996
4465,30.930000000000003
4466,29.384
4467,28.017999999999997
4468,29.944
4469,32.279
4470,38.983000000000004
4471,41.388999999999996
4472,40.693
4473,35.589
4474,28.79
4475,26.529000000000003
4476,23.067999999999998
4477,20.477
4478,17.244
4479,16.321
4480,18.004
4481,23.908
4482,31.306
4483,37.608999999999995
4484,38.745999999999995
4485,38.159
4486,37.991
4487,27.985000000000003
4488,26.75
4489,20.9
4490,19.576999999999998
4491,18.958000000000002
4492,18.688
4493,19.077
4494,22.36
4495,28.238000000000003
4496,29.672000000000004
4497,25.6
4498,23.548
4499,22.0
4500,20.199
4501,19.048
4502,16.562
4503,15.906999999999998
4504,15.502000000000002
4505,16.968
4506,17.901
4507,19.723
4508,24.242
4509,25.895999999999997
4510,24.615000000000002
4511,19.794
4512,20.008
4513,22.405
4514,22.855
4515,22.726
4516,21.033
4517,24.833000000000002
4518,37.195
4519,41.892
4520,42.067
4521,35.17
4522,31.858999999999998
4523,27.227999999999998
4524,21.505000000000003
4525,21.059
4526,17.855999999999998
4527,20.756
4528,21.002000000000002
4529,25.871
4530,31.926
4531,38.792
4532,41.089
4533,42.25899999999999
4534,41.611000000000004
4535,37.2
4536,35.0
4537,28.347
4538,22.131999999999998
4539,21.681
4540,20.312
4541,20.986
4542,24.195
4543,24.714
4544,24.143
4545,17.983
4546,15.472
4547,13.651
4548,9.354000000000001
4549,7.435
4550,2.194
4551,1.194
4552,1.6030000000000002
4553,6.484000000000001
4554,9.002
4555,9.498000000000001
4556,10.086
4557,10.059
4558,12.016
4559,7.989
4560,7.712000000000001
4561,4.932
4562,5.003
4563,3.1390000000000002
4564,6.331
4565,5.856999999999999
4566,6.767000000000001
4567,4.189
4568,3.675
4569,3.0010000000000003
4570,3.008
4571,4.977
4572,2.0
4573,1.9140000000000001
4574,1.185
4575,2.131
4576,4.029
4577,7.710999999999999
4578,15.713
4579,32.212999999999994
4580,36.989999999999995
4581,37.807
4582,38.917
4583,37.192
4584,32.007999999999996
4585,27.800000000000004
4586,27.595999999999997
4587,26.927
4588,27.215
4589,29.799999999999997
4590,39.595
4591,41.508
4592,43.397000000000006
4593,41.632
4594,40.498
4595,39.69
4596,38.042
4597,36.928
4598,33.376
4599,33.261
4600,31.982
4601,37.548
4602,40.5
4603,45.803
4604,46.989999999999995
4605,45.212
4606,45.005
4607,41.915
4608,39.549
4609,34.957
4610,33.004
4611,33.15
4612,33.434
4613,36.21
4614,41.964
4615,45.366
4616,44.88999999999999
4617,38.242000000000004
4618,32.874
4619,33.832
4620,29.747
4621,26.006999999999998
4622,26.223000000000003
4623,28.722
4624,31.480999999999998
4625,39.589999999999996
4626,42.907999999999994
4627,48.159
4628,50.669
4629,48.0
4630,47.0
4631,40.40899999999999
4632,41.605000000000004
4633,36.561
4634,32.534
4635,33.999
4636,32.504
4637,33.222
4638,41.197
4639,43.5
4640,45.657
4641,42.31399999999999
4642,36.576
4643,35.025
4644,27.305
4645,24.61
4646,19.002000000000002
4647,18.363
4648,21.139
4649,29.448
4650,37.044
4651,43.169999999999995
4652,44.822
4653,44.63399999999999
4654,43.592999999999996
4655,37.357
4656,40.044000000000004
4657,37.806
4658,34.547000000000004
4659,33.410000000000004
4660,33.501
4661,37.163000000000004
4662,42.132
4663,43.331
4664,43.407000000000004
4665,41.994
4666,37.989999999999995
4667,35.593
4668,30.149000000000004
4669,27.485000000000003
4670,23.944
4671,25.496000000000002
4672,28.26
4673,34.637
4674,39.463
4675,42.092
4676,43.627
4677,43.393
4678,42.239
4679,40.004
4680,35.0
4681,32.007
4682,29.849000000000004
4683,30.501
4684,30.755
4685,33.0
4686,40.489999999999995
4687,42.992000000000004
4688,41.665
4689,33.406000000000006
4690,26.244999999999997
4691,24.392
4692,21.81
4693,19.0
4694,19.18
4695,22.215
4696,22.538999999999998
4697,33.535000000000004
4698,40.907
4699,42.186
4700,43.045
4701,43.399
4702,43.289
4703,40.40899999999999
4704,38.491
4705,34.996
4706,28.98
4707,25.286
4708,23.619
4709,23.31
4710,21.155
4711,19.974
4712,13.993
4713,5.2490000000000006
4714,3.553
4715,0.107
4716,0.007000000000000001
4717,-0.005
4718,-0.01
4719,0.0
4720,0.10300000000000001
4721,3.166
4722,14.374999999999998
4723,26.430000000000003
4724,33.425
4725,34.413
4726,35.755
4727,33.177
4728,29.006
4729,24.080000000000002
4730,20.064
4731,19.262999999999998
4732,19.381
4733,19.046000000000003
4734,19.502
4735,19.013999999999996
4736,18.950999999999997
4737,16.400000000000002
4738,11.577
4739,11.020999999999999
4740,8.759
4741,7.292
4742,4.002
4743,8.342
4744,10.93
4745,20.089
4746,34.442
4747,41.501
4748,42.64
4749,43.495
4750,43.001999999999995
4751,40.657
4752,38.977000000000004
4753,32.849000000000004
4754,29.923
4755,28.244000000000003
4756,28.708
4757,30.511
4758,39.311
4759,42.494
4760,40.182
4761,37.393
4762,32.403
4763,30.343999999999998
4764,29.134999999999998
4765,27.156999999999996
4766,27.788999999999998
4767,27.997000000000007
4768,38.625
4769,45.542
4770,51.25599999999999
4771,63.763999999999996
4772,67.954
4773,60.0
4774,53.013
4775,46.986
4776,40.245999999999995
4777,36.899
4778,33.638999999999996
4779,32.524
4780,31.872
4781,35.098
4782,44.0
4783,48.343
4784,45.294999999999995
4785,38.56
4786,36.407000000000004
4787,34.288000000000004
4788,34.433
4789,33.953
4790,32.272
4791,34.817
4792,38.001000000000005
4793,44.342000000000006
4794,48.410000000000004
4795,58.12500000000001
4796,57.004999999999995
4797,46.614999999999995
4798,39.269999999999996
4799,28.591
4800,26.835000000000004
4801,24.192
4802,23.463
4803,23.689
4804,23.599
4805,28.008999999999993
4806,37.702999999999996
4807,42.507
4808,39.446
4809,33.409
4810,29.914999999999996
4811,23.098
4812,22.872
4813,23.591
4814,23.846
4815,28.74
4816,31.997000000000003
4817,38.032
4818,43.910000000000004
4819,51.39900000000001
4820,52.626
4821,46.773
4822,41.357
4823,37.483
4824,33.6
4825,32.874
4826,33.229000000000006
4827,33.567
4828,32.724000000000004
4829,33.4
4830,43.695
4831,49.388
4832,48.831
4833,46.298
4834,43.195
4835,38.109
4836,34.605999999999995
4837,31.995999999999995
4838,31.482
4839,30.794
4840,33.708
4841,34.619
4842,42.787000000000006
4843,48.870999999999995
4844,51.54500000000001
4845,49.518
4846,51.32899999999999
4847,41.996
4848,37.269000000000005
4849,33.410000000000004
4850,33.341
4851,32.735
4852,32.824999999999996
4853,33.695
4854,40.988
4855,45.089999999999996
4856,43.692
4857,40.94
4858,34.26499999999999
4859,33.403
4860,30.756
4861,27.404
4862,27.557
4863,30.099000000000004
4864,30.108999999999998
4865,39.104
4866,45.056000000000004
4867,47.999
4868,48.089999999999996
4869,49.46
4870,46.104
4871,42.492000000000004
4872,40.455999999999996
4873,34.467000000000006
4874,35.199000000000005
4875,33.701
4876,33.204
4877,33.127
4878,33.703
4879,33.312000000000005
4880,34.378
4881,35.096
4882,33.702
4883,30.736
4884,28.505999999999997
4885,24.273
4886,18.397
4887,18.544999999999998
4888,22.644000000000002
4889,28.502999999999997
4890,33.602
4891,37.287
4892,40.214999999999996
4893,40.561
4894,39.69
4895,36.661
4896,39.326
4897,37.924
4898,35.506
4899,33.1
4900,31.618000000000002
4901,30.281999999999996
4902,27.276
4903,26.093
4904,22.241999999999997
4905,16.288999999999998
4906,14.999
4907,10.016
4908,7.171999999999999
4909,5.848
4910,4.877
4911,6.4399999999999995
4912,12.006
4913,25.588
4914,35.502
4915,39.04
4916,41.885
4917,43.315
4918,41.716
4919,37.448
4920,34.64
4921,27.676000000000002
4922,26.497000000000003
4923,26.602999999999998
4924,26.171
4925,28.629000000000005
4926,37.507999999999996
4927,41.014
4928,41.234
4929,35.064
4930,29.558
4931,26.525
4932,23.509
4933,23.132
4934,22.244999999999997
4935,20.361
4936,25.942999999999998
4937,26.629
4938,33.355000000000004
4939,37.92
4940,38.381
4941,38.68600000000001
4942,39.169
4943,33.098
4944,33.038000000000004
4945,31.602999999999998
4946,27.685000000000002
4947,29.279
4948,30.031000000000002
4949,34.693999999999996
4950,40.823
4951,45.437
4952,39.164
4953,29.349999999999998
4954,23.559
4955,26.281
4956,20.000999999999998
4957,18.858000000000004
4958,18.31
4959,17.958000000000002
4960,19.016
4961,26.430000000000003
4962,35.001
4963,43.254999999999995
4964,43.897000000000006
4965,44.75
4966,43.727999999999994
4967,37.627
4968,40.5
4969,35.119
4970,34.708
4971,34.999
4972,34.833
4973,37.714
4974,46.0
4975,49.994
4976,49.241
4977,43.498999999999995
4978,42.561
4979,41.839999999999996
4980,38.992
4981,34.888999999999996
4982,33.794999999999995
4983,35.331
4984,37.124
4985,42.964999999999996
4986,50.09100000000001
4987,53.266999999999996
4988,54.986999999999995
4989,52.93600000000001
4990,50.498
4991,42.897
4992,43.779
4993,40.091
4994,39.99700000000001
4995,39.971
4996,39.99700000000001
4997,40.004
4998,49.393
4999,55.928
5000,53.955999999999996
5001,50.141999999999996
5002,45.116
5003,41.845
5004,42.607
5005,40.958
5006,42.510000000000005
5007,43.36600000000001
5008,45.43899999999999
5009,51.393
5010,56.385000000000005
5011,59.894000000000005
5012,58.699
5013,55.742999999999995
5014,53.423
5015,45.172000000000004
5016,40.001999999999995
5017,38.41
5018,37.381
5019,38.851
5020,37.483
5021,40.261
5022,46.316
5023,50.81400000000001
5024,51.71699999999999
5025,50.393
5026,46.344
5027,44.893
5028,39.444
5029,36.645
5030,36.504000000000005
5031,40.498
5032,40.708
5033,46.152
5034,48.987
5035,51.251000000000005
5036,50.43299999999999
5037,48.494
5038,48.205000000000005
5039,42.574
5040,42.5
5041,40.43
5042,40.5
5043,39.585
5044,37.706
5045,38.398
5046,40.678
5047,42.302
5048,41.272000000000006
5049,38.865
5050,33.548
5051,30.854000000000003
5052,26.845999999999997
5053,23.677999999999997
5054,24.778
5055,29.173000000000005
5056,31.643
5057,38.844
5058,42.586
5059,45.415
5060,46.770999999999994
5061,46.669
5062,46.623999999999995
5063,44.193
5064,38.279
5065,33.988
5066,30.010000000000005
5067,29.305000000000003
5068,27.13
5069,27.241000000000003
5070,26.102999999999998
5071,26.480000000000004
5072,30.001
5073,28.637
5074,26.11
5075,25.576
5076,26.308
5077,21.908
5078,20.874000000000002
5079,22.608
5080,25.207
5081,31.601000000000003
5082,39.479000000000006
5083,44.955
5084,45.294999999999995
5085,46.452
5086,46.567
5087,42.589
5088,38.506
5089,34.406
5090,33.881
5091,32.086000000000006
5092,32.972
5093,38.0
5094,42.966
5095,46.791000000000004
5096,47.49
5097,45.905
5098,44.789
5099,42.822
5100,39.21
5101,38.82
5102,37.739999999999995
5103,38.509
5104,39.89
5105,43.725
5106,46.106
5107,51.066
5108,53.088
5109,52.43300000000001
5110,50.93299999999999
5111,46.958
5112,44.098000000000006
5113,39.01
5114,38.21
5115,35.989
5116,35.269
5117,39.303
5118,45.704
5119,47.99
5120,47.89
5121,39.791000000000004
5122,32.826
5123,30.776999999999997
5124,23.487
5125,22.741
5126,19.839
5127,21.9
5128,27.470999999999997
5129,32.411
5130,43.536
5131,49.947
5132,51.107
5133,51.31699999999999
5134,48.491
5135,44.126
5136,38.395
5137,36.807
